,product,started,closed,winner,price
503,Pacote 50 Lances,2021-11-23 09:00:00,2021-11-23 09:01:35,Michelhpsilva,"R$ 0,76"
504,Bicicleta Aro 29,2021-11-23 08:00:00,2021-11-23 08:14:08,wandy90,"R$ 3,21"
505,Pacote 50 Lances,2021-11-23 06:00:00,2021-11-23 06:14:48,email,"R$ 2,50"
506,MacBook Air Intel,2021-11-22 22:00:00,2021-11-23 02:41:00,inaciograflab,"R$ 30,90"
507,Pacote 100 Lances,2021-11-22 23:00:00,2021-11-22 23:10:30,email,"R$ 2,08"
508,Chaise Hungria Trama,2021-11-22 20:30:00,2021-11-22 22:15:25,inaciograflab,"R$ 10,57"
509,Pacote 100 Lances,2021-11-22 21:00:00,2021-11-22 21:37:58,email,"R$ 5,00"
510,Patinete Elétrico Maj,2021-11-22 16:00:00,2021-11-22 21:32:53,email,"R$ 32,16"
511,GoPro HERO 9,2021-11-22 20:00:00,2021-11-22 20:27:02,M.Sada,"R$ 3,54"
512,Mochila Nike Sportswear,2021-11-22 19:00:00,2021-11-22 20:16:44,Luiscma96,"R$ 7,89"
513,Lava E Seca,2021-11-22 19:30:00,2021-11-22 19:58:44,@dianhooficial,"R$ 6,63"
514,Fone Bose Quietcomfort,2021-11-22 17:00:00,2021-11-22 19:13:37,KAIOBLACK,"R$ 12,86"
515,Pacote 50 Lances,2021-11-22 18:00:00,2021-11-22 18:02:43,moura29,"R$ 0,93"
516,Pacote 50 Lances,2021-11-22 15:00:00,2021-11-22 15:38:51,email,"R$ 5,82"
517,Caixa de Som,2021-11-22 14:00:00,2021-11-22 15:21:00,email,"R$ 10,47"
518,IPhone 13 Pro,2021-11-22 10:00:00,2021-11-22 14:36:47,DonaOnça,"R$ 32,70"
519,Apple Watch Series,2021-11-22 13:00:00,2021-11-22 13:40:17,Edu_96,"R$ 4,11"
520,Pacote 100 Lances,2021-11-22 12:00:00,2021-11-22 13:07:48,ronalderom,"R$ 9,44"
521,5 Polegadas Vermelho,2021-11-22 11:00:00,2021-11-22 12:02:56,R.E.N.A.T.O,"R$ 6,43"
522,PIX de 1.000,2021-11-22 08:00:00,2021-11-22 09:26:12,Fernão_Pierri,"R$ 9,31"
523,Pacote 50 Lances,2021-11-22 09:00:00,2021-11-22 09:17:11,Cf07,"R$ 1,61"
524,Cervejeira Metalfrio VN50FL,2021-11-22 07:00:00,2021-11-22 07:39:03,ricardomonti,"R$ 4,98"
525,Pacote 50 Lances,2021-11-22 06:00:00,2021-11-22 06:08:49,De.washington,"R$ 1,60"
526,IPhone 13 Pro,2021-11-21 10:00:00,2021-11-22 01:16:29,marcelozucco,"R$ 126,10"
527,Pacote 100 Lances,2021-11-21 23:00:00,2021-11-21 23:19:19,email,"R$ 2,71"
528,PIX de 200,2021-11-21 20:30:00,2021-11-21 22:58:53,Luiscma96,"R$ 23,83"
529,Patinete Elétrico Foston,2021-11-21 20:00:00,2021-11-21 22:06:15,NECO9,"R$ 14,68"
530,Smart TV 75,2021-11-21 16:00:00,2021-11-21 21:52:04,Zamboni3,"R$ 44,39"
531,Pacote 100 Lances,2021-11-21 21:00:00,2021-11-21 21:23:54,raquelmaia,"R$ 3,70"
532,GoPro HERO 9,2021-11-21 19:30:00,2021-11-21 19:47:49,Perigoso00,"R$ 2,88"
533,5 Digital Edition,2021-11-21 19:00:00,2021-11-21 19:23:26,F15 Roldan,"R$ 7,12"
534,Pacote 50 Lances,2021-11-21 18:00:00,2021-11-21 18:15:39,Perolahruba,"R$ 3,00"
535,Cervejeira Metalfrio VN50FL,2021-11-21 17:00:00,2021-11-21 18:02:38,Zamboni3,"R$ 8,71"
536,Câmera Insta360 One,2021-11-21 14:00:00,2021-11-21 15:48:27,Dodacampos,"R$ 9,27"
537,Pacote 50 Lances,2021-11-21 15:00:00,2021-11-21 15:06:38,Sergio oliari,"R$ 1,75"
538,Pacote 100 Lances,2021-11-21 12:00:00,2021-11-21 13:43:12,email,"R$ 12,43"
539,Caixa de Som,2021-11-21 13:00:00,2021-11-21 13:24:38,RCJardins,"R$ 4,82"
540,Drone Multilaser Eagle,2021-11-21 11:00:00,2021-11-21 12:33:45,AdilsonMenendes,"R$ 10,29"
541,Pacote 50 Lances,2021-11-21 09:00:00,2021-11-21 09:23:27,nando40,"R$ 2,78"
542,Bicicleta Ergométrica Polimet,2021-11-21 07:00:00,2021-11-21 08:36:08,Ramoni,"R$ 9,87"
543,Cadeira de escrit,2021-11-21 08:00:00,2021-11-21 08:22:52,Pksub15,"R$ 2,66"
544,Pacote 50 Lances,2021-11-21 06:00:00,2021-11-21 06:38:36,Fabiacrist,"R$ 7,07"
545,MacBook Air Intel,2021-11-20 22:00:00,2021-11-21 04:48:39,cadinho90,"R$ 46,85"
546,Fone Bose Quietcomfort,2021-11-20 20:30:00,2021-11-21 02:59:33,cadumusic,"R$ 32,97"
547,GoPro HERO 9,2021-11-20 16:00:00,2021-11-21 01:04:08,gordinhovencedor,"R$ 49,84"
548,Smart TV LED,2021-11-20 20:00:00,2021-11-20 23:56:38,duzaocavenaghi,"R$ 32,43"
549,Pacote 100 Lances,2021-11-20 23:00:00,2021-11-20 23:22:57,Shemarry,"R$ 3,52"
550,Cadeira Escritório Executiva,2021-11-20 19:00:00,2021-11-20 23:02:27,Bia-2022,"R$ 26,23"
551,Pacote 100 Lances,2021-11-20 21:00:00,2021-11-20 21:17:43,34152302879,"R$ 3,35"
552,Drone Multilaser Eagle,2021-11-20 19:30:00,2021-11-20 20:10:16,jalneisilva,"R$ 5,68"
553,Caixa de Som,2021-11-20 13:00:00,2021-11-20 19:31:08,email,"R$ 41,03"
554,Pacote 50 Lances,2021-11-20 18:00:00,2021-11-20 18:21:34,email,"R$ 4,00"
555,Cervejeira Metalfrio VN50FL,2021-11-20 17:00:00,2021-11-20 17:04:11,valdomarques61,"R$ 1,72"
556,Pacote 50 Lances,2021-11-20 15:00:00,2021-11-20 15:52:39,Todynho031425,"R$ 7,69"
557,IPhone 13 Pro,2021-11-20 10:00:00,2021-11-20 14:17:58,jp_XP,"R$ 34,10"
558,Tablet How 7,2021-11-20 14:00:00,2021-11-20 14:02:04,Brocador4,"R$ 1,11"
559,Lava E Seca,2021-11-20 11:00:00,2021-11-20 12:50:02,marcelolatam,"R$ 12,08"
560,Pacote 100 Lances,2021-11-20 12:00:00,2021-11-20 12:28:09,email,"R$ 4,19"
561,Pacote 50 Lances,2021-11-20 09:00:00,2021-11-20 09:14:01,Sergio oliari,"R$ 1,76"
562,Cama Box Colch,2021-11-20 07:00:00,2021-11-20 08:23:40,Pac_Man,"R$ 7,95"
563,PIX de 500,2021-11-20 08:00:00,2021-11-20 08:04:59,Lafaetti,"R$ 1,98"
564,Smart TV 75,2021-11-19 16:00:00,2021-11-20 06:36:05,lorenzohoff,"R$ 91,57"
565,Pacote 50 Lances,2021-11-20 06:00:00,2021-11-20 06:09:32,38 999653877,"R$ 2,10"
566,A Intel Core,2021-11-19 22:00:00,2021-11-19 23:37:17,Pac_Man,"R$ 10,53"
567,Pacote 100 Lances,2021-11-19 23:00:00,2021-11-19 23:02:49,djlevi,"R$ 0,93"
568,Pacote 100 Lances,2021-11-19 21:00:00,2021-11-19 22:22:11,ericgomes250,"R$ 11,28"
569,Patinete Elétrico Maj,2021-11-19 20:00:00,2021-11-19 21:23:00,elielton soares,"R$ 12,04"
570,Cadeira de escrit,2021-11-19 20:30:00,2021-11-19 21:01:03,Pksub15,"R$ 3,19"
571,Patinete Elétrico Foston,2021-11-19 14:00:00,2021-11-19 20:09:15,Parei,"R$ 35,63"
572,GoPro HERO 9,2021-11-19 19:00:00,2021-11-19 19:36:21,andréluissabagg,"R$ 4,35"
573,Caixa de Som,2021-11-19 19:30:00,2021-11-19 19:36:02,Francisco Eriberto,"R$ 1,43"
574,Pacote 50 Lances,2021-11-19 18:00:00,2021-11-19 18:01:58,Santos839,"R$ 0,82"
575,Apple Watch Series,2021-11-19 08:00:00,2021-11-19 17:32:36,JCAVALLi,"R$ 57,84"
576,Bicicleta Aro 29,2021-11-19 17:00:00,2021-11-19 17:17:26,Kaka-lima77,"R$ 3,09"
577,Pacote 50 Lances,2021-11-19 15:00:00,2021-11-19 15:28:20,Thays Neri,"R$ 4,13"
578,PIX de 1.000,2021-11-19 11:00:00,2021-11-19 14:59:33,Ricardokaser,"R$ 31,04"
579,Câmera Insta360 One,2021-11-19 13:00:00,2021-11-19 13:51:13,mantelli,"R$ 4,56"
580,Pacote 100 Lances,2021-11-19 12:00:00,2021-11-19 12:07:40,email,"R$ 1,58"
581,IPhone 13 Pro,2021-11-19 10:00:00,2021-11-19 10:36:40,Gabriela1012,"R$ 6,59"
582,Pacote 50 Lances,2021-11-19 09:00:00,2021-11-19 09:29:21,veve29,"R$ 3,29"
583,Aparador Philips Multigroom,2021-11-19 07:00:00,2021-11-19 07:39:52,raquelmaia,"R$ 5,35"
584,5 Digital Edition,2021-11-17 14:00:00,2021-11-19 06:34:44,flavinhocintra,"R$ 228,66"
585,Pacote 50 Lances,2021-11-19 06:00:00,2021-11-19 06:14:04,harrisonmiqueias,"R$ 2,45"
586,MacBook Air Intel,2021-11-18 22:00:00,2021-11-19 03:54:14,sachetti,"R$ 37,64"
587,Smart TV LED,2021-11-18 16:00:00,2021-11-19 03:36:08,email,"R$ 74,28"
