,product,started,closed,winner,price
503,Professional Gaming Headset,2021-09-22 14:00:00,2021-09-22 14:06:32,email,"R$ 1,69"
504,Caixa de Som,2021-09-22 13:00:00,2021-09-22 13:42:23,wander_som,"R$ 5,62"
505,Pacote 100 Lances,2021-09-22 12:00:00,2021-09-22 12:10:39,francacv33,"R$ 2,65"
506,Pacote 50 Lances,2021-09-22 09:00:00,2021-09-22 09:05:38,Amorim26,"R$ 1,34"
507,Smart TV Led,2021-09-22 07:00:00,2021-09-22 07:09:38,maabergamo,"R$ 2,95"
508,5 Digital Edition,2021-09-21 20:00:00,2021-09-22 06:52:28,wander_som,"R$ 70,25"
509,Pacote 50 Lances,2021-09-22 06:00:00,2021-09-22 06:29:11,Jhonnnyckson,"R$ 4,66"
510,PIX de 1.000,2021-09-21 20:30:00,2021-09-22 04:25:06,K.I.W.A.2000,"R$ 56,62"
511,A Intel Core,2021-09-21 22:00:00,2021-09-22 02:39:17,edilsonvital,"R$ 24,67"
512,Pacote 100 Lances,2021-09-21 23:00:00,2021-09-21 23:13:42,luan.queiroz,"R$ 2,31"
513,Honda CG 160,2021-09-19 20:00:00,2021-09-21 23:02:21,cadencemiguel,"R$ 369,15"
514,iPhone 12 Pro,2021-09-21 10:00:00,2021-09-21 21:30:54,marciocimed,"R$ 96,44"
515,Pacote 100 Lances,2021-09-21 21:00:00,2021-09-21 21:30:40,email,"R$ 4,89"
516,Mochila Nike Sportswear,2021-09-21 19:30:00,2021-09-21 20:50:06,Orling,"R$ 14,19"
517,Cervejeira Metalfrio VN50FL,2021-09-21 17:00:00,2021-09-21 18:52:18,VACINADO,"R$ 12,91"
518,Pacote 50 Lances,2021-09-21 18:00:00,2021-09-21 18:21:45,ERICOFONSECA,"R$ 3,79"
519,Smart TV 4K,2021-09-21 16:00:00,2021-09-21 17:58:34,F15 Roldan,"R$ 19,25"
520,Caixa de Som,2021-09-21 11:00:00,2021-09-21 17:33:39,C ZAGUINI,"R$ 48,46"
521,Câmera Insta360 One,2021-09-21 13:00:00,2021-09-21 16:06:52,taynan_vozza,"R$ 21,47"
522,Pacote 50 Lances,2021-09-21 15:00:00,2021-09-21 15:43:53,email,"R$ 7,41"
523,PIX de 200,2021-09-21 14:00:00,2021-09-21 14:02:34,Jupim,"R$ 2,73"
524,Pacote 100 Lances,2021-09-21 12:00:00,2021-09-21 12:20:56,proxm8,"R$ 4,12"
525,Pacote 50 Lances,2021-09-21 09:00:00,2021-09-21 09:12:13,bmonteiro,"R$ 2,08"
526,Bicicleta Aro 29,2021-09-21 07:00:00,2021-09-21 08:59:24,Jed_London,"R$ 12,68"
527,GoPro HERO 9,2021-09-21 08:00:00,2021-09-21 08:10:12,DanySanti,"R$ 1,47"
528,Pacote 50 Lances,2021-09-21 06:00:00,2021-09-21 06:17:33,napereiraa,"R$ 2,73"
529,MacBook Air Intel,2021-09-20 22:00:00,2021-09-21 03:52:46,METAXY,"R$ 42,17"
530,5 Digital Edition,2021-09-20 17:00:00,2021-09-21 03:26:47,Eduardomad,"R$ 80,00"
531,Whisky Royal Salute,2021-09-20 20:30:00,2021-09-21 00:35:21,email,"R$ 24,60"
532,Pacote 100 Lances,2021-09-20 23:00:00,2021-09-20 23:01:07,SurflayPX,"R$ 1,34"
533,Pacote 100 Lances,2021-09-20 21:00:00,2021-09-20 22:15:18,Odlinavi,"R$ 12,12"
534,Patinete Elétrico Maj,2021-09-20 20:00:00,2021-09-20 22:13:27,T.A.K.A,"R$ 15,78"
535,PIX de 200,2021-09-20 19:30:00,2021-09-20 21:06:29,30961505753,"R$ 13,05"
536,Caixa de Som,2021-09-20 19:00:00,2021-09-20 19:26:39,RiquinhoRico,"R$ 4,95"
537,Pacote 50 Lances,2021-09-20 18:00:00,2021-09-20 18:44:20,email,"R$ 6,64"
538,Smart TV 75,2021-09-20 16:00:00,2021-09-20 18:07:10,VéinhoZL,"R$ 21,58"
539,PIX de 1.000,2021-09-20 11:00:00,2021-09-20 17:43:24,cadumusic,"R$ 50,57"
540,Pacote 50 Lances,2021-09-20 15:00:00,2021-09-20 16:12:43,email,"R$ 9,78"
541,Tablet How 7,2021-09-20 14:00:00,2021-09-20 15:04:38,welsonk22,"R$ 9,63"
542,iPhone 12 Pro,2021-09-20 10:00:00,2021-09-20 14:32:04,CarlosLito,"R$ 39,22"
543,Chaise Hungria Trama,2021-09-20 13:00:00,2021-09-20 13:44:42,alexandre992,"R$ 5,08"
544,Câmera Insta360 One,2021-09-20 07:00:00,2021-09-20 12:15:21,Kaka-lima-77,"R$ 27,10"
545,Pacote 100 Lances,2021-09-20 12:00:00,2021-09-20 12:12:21,Celsoricardoab,"R$ 3,51"
546,Esteira Ergométrica El,2021-09-20 08:00:00,2021-09-20 11:10:14,MAEDA,"R$ 21,48"
547,Pacote 50 Lances,2021-09-20 09:00:00,2021-09-20 09:01:17,email,"R$ 0,98"
548,Pacote 50 Lances,2021-09-20 06:00:00,2021-09-20 06:15:47,Proeza,"R$ 3,90"
549,Smart TV LED,2021-09-19 16:00:00,2021-09-20 04:23:59,LEOFOREX,"R$ 109,70"
550,Caixa de Som,2021-09-19 20:30:00,2021-09-20 02:12:06,belo ribas,"R$ 34,04"
551,Pacote 100 Lances,2021-09-19 23:00:00,2021-09-19 23:24:27,email,"R$ 3,59"
