,product,started,closed,winner,price
505,Pacote 100 Lances,2021-08-24 23:00:00,2021-08-24 23:03:50,Jhon15,"R$ 1,08"
506,MacBook Air Intel,2021-08-24 22:00:00,2021-08-24 23:03:39,DiegoBTC_21,"R$ 7,95"
507,Pacote 100 Lances,2021-08-24 21:00:00,2021-08-24 22:01:06,Cavalona,"R$ 7,32"
508,Drone Multilaser Eagle,2021-08-24 20:30:00,2021-08-24 21:33:16,henriquefrasson,"R$ 8,22"
509,Smart TV 75,2021-08-24 20:00:00,2021-08-24 21:07:59,caiobrazs,"R$ 9,56"
510,PIX de 200,2021-08-24 19:30:00,2021-08-24 20:05:46,Wesleyscardoso01,"R$ 5,21"
511,Pacote 50 Lances,2021-08-24 18:00:00,2021-08-24 18:03:37,Felipebezerra,"R$ 0,81"
512,Patinete Elétrico Maj,2021-08-24 16:00:00,2021-08-24 18:00:14,NEM-TENTA,"R$ 10,58"
513,Bicicleta Aro 29,2021-08-24 17:00:00,2021-08-24 17:42:56,ElizeuGottardo,"R$ 4,60"
514,Impressora Canon Pixma,2021-08-24 14:00:00,2021-08-24 15:29:01,email,"R$ 8,39"
515,Pacote 50 Lances,2021-08-24 15:00:00,2021-08-24 15:08:17,NETOJGOMES,"R$ 1,24"
516,Pacote 100 Lances,2021-08-24 12:00:00,2021-08-24 13:08:15,MARCELO.ALEITE,"R$ 8,62"
517,iPhone 12 Pro,2021-08-24 10:00:00,2021-08-24 12:36:55,rodolfotozy,"R$ 23,50"
518,Fone De Ouvido,2021-08-24 11:00:00,2021-08-24 11:05:48,h9_silva_souto,"R$ 1,13"
519,Patinete Elétrico Foston,2021-08-24 07:00:00,2021-08-24 11:02:51,Rochams,"R$ 21,64"
520,Pacote 50 Lances,2021-08-24 09:00:00,2021-08-24 09:10:42,Cavalona,"R$ 1,06"
521,Cafeteira Dolce Gusto,2021-08-24 08:00:00,2021-08-24 08:56:16,TigreSL,"R$ 4,28"
522,Pacote 50 Lances,2021-08-24 06:00:00,2021-08-24 06:16:33,Marcospapel,"R$ 1,86"
523,GoPro HERO 9,2021-08-23 18:43:36,2021-08-24 03:57:14,guilleza90,"R$ 75,73"
524,A Intel Core,2021-08-23 22:00:00,2021-08-24 02:12:53,franciscojr.,"R$ 23,03"
525,PIX de 1.000,2021-08-23 20:00:00,2021-08-24 01:33:12,mat___,"R$ 35,99"
526,Cervejeira Metalfrio VN50FL,2021-08-23 18:42:43,2021-08-23 23:07:39,thomaz_hebert,"R$ 29,82"
527,Pacote 100 Lances,2021-08-23 23:00:00,2021-08-23 23:04:55,Fecavaco,"R$ 0,91"
528,Smart TV LED,2021-08-23 18:43:14,2021-08-23 22:03:30,RICAMIL,"R$ 31,30"
529,Pacote 100 Lances,2021-08-23 21:00:00,2021-08-23 21:17:08,Santos.Edimardos @gmail.com,"R$ 2,60"
530,f15 core i7,2021-08-23 20:30:00,2021-08-23 21:15:37,inovart,"R$ 5,80"
531,Tablet How 7,2021-08-23 19:30:00,2021-08-23 20:19:41,email,"R$ 5,62"
532,iPhone 12 Pro,2021-08-23 18:44:04,2021-08-23 19:44:42,sakamoto2,"R$ 67,14"
533,Drone Multilaser Eagle,2021-08-23 19:00:00,2021-08-23 19:14:17,jp_XP,"R$ 2,48"
534,Pacote 50 Lances,2021-08-23 18:00:00,2021-08-23 18:18:38,Ric2608,"R$ 2,58"
535,Pacote 50 Lances,2021-08-23 15:00:00,2021-08-23 15:02:30,Giovanimartinez,"R$ 1,00"
536,iPad Air 10,2021-08-23 13:00:00,2021-08-23 14:46:48,MaisUmMeu,"R$ 10,43"
537,Pacote 100 Lances,2021-08-23 12:00:00,2021-08-23 13:38:51,Mariojres,"R$ 13,28"
538,Câmera Insta360 One,2021-08-23 11:00:00,2021-08-23 12:12:37,Jed_London,"R$ 7,93"
539,Pacote 50 Lances,2021-08-23 09:00:00,2021-08-23 09:05:28,Srbg1975,"R$ 0,78"
540,Lava E Seca,2021-08-23 08:00:00,2021-08-23 08:08:34,Eduardomad,"R$ 2,30"
541,5 Polegadas Vermelho,2021-08-22 19:00:00,2021-08-23 07:59:12,email,"R$ 68,25"
542,PIX de 500,2021-08-23 07:00:00,2021-08-23 07:39:49,Silcon,"R$ 5,67"
543,Pacote 50 Lances,2021-08-23 06:00:00,2021-08-23 06:10:43,Elainelima13,"R$ 1,53"
544,Honda CG 160,2021-08-22 20:00:00,2021-08-23 03:30:06,wander_som,"R$ 52,09"
545,Pacote 100 Lances,2021-08-22 23:00:00,2021-08-22 23:14:14,email,"R$ 2,78"
546,MacBook Air Intel,2021-08-22 22:00:00,2021-08-22 23:01:40,email,"R$ 9,10"
547,Mini Ar Condicionado,2021-08-22 20:30:00,2021-08-22 22:42:02,Maccheri,"R$ 10,83"
548,Pacote 100 Lances,2021-08-22 21:00:00,2021-08-22 21:29:29,Santos.Edimardos @gmail.com,"R$ 4,13"
549,PIX de 200,2021-08-22 19:30:00,2021-08-22 19:41:51,email,"R$ 3,03"
550,Cervejeira Metalfrio VN50FL,2021-08-22 17:00:00,2021-08-22 18:58:56,Le_Mazzer,"R$ 10,14"
551,Smart TV LED,2021-08-22 16:00:00,2021-08-22 18:33:37,pedritto_2000,"R$ 22,37"
552,Pacote 50 Lances,2021-08-22 18:00:00,2021-08-22 18:02:39,ALANA GUEDES,"R$ 0,90"
553,Maquina De Gelo,2021-08-22 14:00:00,2021-08-22 15:49:15,Ciromaciel13,"R$ 9,83"
554,Pacote 50 Lances,2021-08-22 15:00:00,2021-08-22 15:07:32,lisboaariane,"R$ 1,23"
555,Adega 8 garrafas,2021-08-22 13:00:00,2021-08-22 14:45:00,KANDREVA,"R$ 8,35"
556,iPhone 12 Pro,2021-08-22 10:00:00,2021-08-22 13:58:18,Dani_alamo_adv,"R$ 30,78"
557,Pacote 100 Lances,2021-08-22 12:00:00,2021-08-22 12:55:13,lisboaariane,"R$ 6,38"
558,Patinete Elétrico Foston,2021-08-22 08:00:00,2021-08-22 11:58:06,silmonize,"R$ 22,65"
559,PIX de 1.000,2021-08-22 11:00:00,2021-08-22 11:48:13,c.frisoni,"R$ 6,44"
560,Pacote 50 Lances,2021-08-22 09:00:00,2021-08-22 09:03:20,acanario,"R$ 0,47"
561,Notebook Dell Core,2021-08-22 07:00:00,2021-08-22 07:15:48,ldicastro,"R$ 3,69"
562,Pacote 50 Lances,2021-08-22 06:00:00,2021-08-22 06:09:27,KaioDf,"R$ 1,44"
563,A Intel Core,2021-08-21 22:00:00,2021-08-22 05:43:46,FLAVIOJAMPA,"R$ 61,83"
564,Smart TV 4K,2021-08-21 20:00:00,2021-08-22 03:28:27,lance.livre,"R$ 61,75"
565,Pacote 100 Lances,2021-08-21 23:00:00,2021-08-21 23:10:11,juninxtz,"R$ 1,26"
566,Pacote 100 Lances,2021-08-21 21:00:00,2021-08-21 22:43:57,MSeierup,"R$ 13,02"
567,5 Digital Edition,2021-08-21 19:00:00,2021-08-21 22:16:02,gildomarquez87,"R$ 25,01"
568,Fone Bose Quietcomfort,2021-08-21 20:30:00,2021-08-21 21:47:16,Val_Duprat,"R$ 7,45"
569,Cadeira Escritório Executiva,2021-08-21 17:00:00,2021-08-21 20:45:41,gordinhovencedor,"R$ 23,57"
570,Smart TV Led,2021-08-21 19:30:00,2021-08-21 19:55:07,reidoleilão,"R$ 3,76"
571,Patinete Elétrico Maj,2021-08-21 16:00:00,2021-08-21 19:31:29,FabioTrader,"R$ 19,92"
572,Caixa de Som,2021-08-21 08:00:00,2021-08-21 18:46:21,alexandre992,"R$ 52,45"
573,Pacote 50 Lances,2021-08-21 18:00:00,2021-08-21 18:07:00,FernandoGen,"R$ 1,09"
574,Pacote 50 Lances,2021-08-21 15:00:00,2021-08-21 15:24:33,Ronaldo Dias,"R$ 3,10"
575,GoPro HERO 9,2021-08-21 13:00:00,2021-08-21 14:26:48,Kaio.lopes.07,"R$ 9,17"
576,Aspirador de P,2021-08-21 14:00:00,2021-08-21 14:17:21,Ei_GameOver,"R$ 1,95"
577,Pacote 100 Lances,2021-08-21 12:00:00,2021-08-21 12:09:30,wanderson9009,"R$ 1,41"
578,Bicicleta Aro 29,2021-08-21 11:00:00,2021-08-21 12:05:10,Luiscma96,"R$ 7,06"
579,iPhone 12 Pro,2021-08-21 10:00:00,2021-08-21 10:20:38,Bonnicar,"R$ 3,18"
580,iPhone 12 Pro,2021-08-20 10:00:00,2021-08-21 09:21:19,email,"R$ 163,20"
581,Pacote 50 Lances,2021-08-21 09:00:00,2021-08-21 09:04:40,Amguimaraes,"R$ 0,55"
582,Pacote 50 Lances,2021-08-21 06:00:00,2021-08-21 06:02:30,email,"R$ 0,47"
583,MacBook Air Intel,2021-08-20 22:00:00,2021-08-21 00:05:11,Sineziovigatto,"R$ 14,67"
584,Pacote 100 Lances,2021-08-20 23:00:00,2021-08-20 23:16:35,Gleyk Roger,"R$ 1,90"
585,GoPro HERO 9,2021-08-20 20:00:00,2021-08-20 22:42:04,zc_miguel_,"R$ 13,28"
586,Cervejeira Metalfrio VN50FL,2021-08-20 17:00:00,2021-08-20 22:23:38,Jocimas2,"R$ 31,70"
587,5 Digital Edition,2021-08-20 19:00:00,2021-08-20 22:03:59,caltabiano78,"R$ 21,20"
